facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
UTH Children's Hospital,1513,3rd Level Hospital,MOH,-15.4323292,28.3136848,Lusaka,Functional
Chainama Hills College Hospital,1531,3rd Level Hospital,MOH,-15.389494,28.355623,Lusaka,Functional
Balmora Health Post,1566,Health Post,MOH,-15.334483,28.112225,Lusaka,Functional
Neri Clinic,1574,Health Post,Private,-15.32418,28.143417,Lusaka,Functional
ZNS LDB Health Post,1584,Health Post,ZDF,-15.305323,28.141666,Lusaka,Functional
Ng'ombe Urban Health Centre,1552,Health Centre,MOH,-15.3674,28.323684,Lusaka,Functional
Ngwerere Health Post,1585,Health Post,MOH,-15.2965,28.3833,Lusaka,Functional
Shiyala Health Post,1588,Health Post,MOH,-15.289236,28.671184,Lusaka,Functional
Chilanga Hospice,1567,Health Centre,Faith Based,-15.330748,28.160913999999998,Lusaka,Functional
Chilanga Urban Health Centre,1565,Health Centre,MOH,-15.335146,28.161691,Lusaka,Functional
Fumbelo Health Post,1557,Health Post,MOH,-15.3542,28.2889,Lusaka,Functional
Kaanja Rural Health Centre,1233,Health Centre,MOH,-16.4667,23.384,Western,Functional
Tengama Health Post,1550,Health Post,MOH,-15.368837,29.026749,Lusaka,Functional
Mapungu Rural Health Centre,1554,Health Centre,MOH,-15.35946441,22.54506349,Western,Functional
Kabanga Rural Health Post,1290,Health Post,MOH,-16.26484451,26.94709308,Southern,Functional
Kawama Urban Health Centre (Kabwe),3129,Health Centre,MOH,-14.419726,28.428244,Central,Functional
Kanakantapa Rural Health Centre,1599,Health Centre,MOH,-15.1427,28.598192,Central,Functional
Chazanga Urban Health Centre,1563,Health Centre,MOH,-15.3394,28.2861,Lusaka,Functional
Chongwe Rural Health Centre,1571,Health Centre,MOH,-15.3252,28.6795,Lusaka,Functional
Coptic Hospital,1556,1st Level Hospital,Private,-15.3567,28.30268,Lusaka,Functional
Munyeta Rural Health Post,1672,Health Post,MOH,-15.115009,28.920984,Lusaka,Functional
Ngombe Health Post,1544,Health Post,MOH,-15.3716,28.2885,Lusaka,Functional
Dr. Watson Dental Clinic,4485,Dental clinic,Private,-15.44951668,28.35467209,Lusaka,Functional
Waterfalls Rural Health Center,1572,Health Centre,MOH,-15.325,28.4871,Lusaka,Functional
Kafankumba Health Center,4177,Health Centre,Private,-13.044447,28.455478,Copperbelt,Functional
Vision Care Limited- Waterfalls Mall,4333,Eye clinic,Private,NA,NA,Lusaka,Functional
Chifundo Rural Health Centre,1619,Health Centre,Faith Based,-15.22133072,28.49185106,Lusaka,Functional
Vulamkoko Rural Health Centre,1961,Health Centre,MOH,-14.0617,31.5103,Eastern,Functional
Mwantaya Health Post,1742,Health Post,MOH,-14.851143,28.7367,Central,Functional
Mboshya Rural Health Centre,1617,Health Centre,MOH,-15.231,27.8693,Central,Functional
Kamfutu Health Post,2727,Health Post,MOH,-11.251603,33.358813,Eastern,Functional
Kapete Health Post,1595,Health Post,MOH,-15.274726,28.716095,Lusaka,Functional
Yuka Mission Hospital,1656,1st Level Hospital,Faith Based,-15.15390704,22.85572911,Western,Functional
Makeni GRZ Health Centre,1586,Health Centre,MOH,-15.290853,28.103815,Lusaka,Functional
Ellensdale Health Post,1587,Health Post,MOH,-15.289918,28.37521,Lusaka,Functional
Kanakantapa Rural Health,1598,Health Centre,MOH,-15.2676,28.6463,Lusaka,Functional
Kapila Health Post,1640,Health Post,MOH,-15.188929,28.28046,Central,Functional
Chisomo Hospital,1608,1st Level Hospital,Private,-15.2516,28.1227,Lusaka,Functional
Nakanjoli Rural Health Centre,1654,Health Centre,MOH,-15.15773,26.75242,Central,Functional
Luili Rural Health Centre,1652,Health Centre,MOH,-15.1566,27.1873,Central,Functional
New Soweto Health Post,1607,Health Post,MOH,-15.2517,28.1619,Lusaka,Functional
Wamweo Clinic,4489,Health Centre,Private,NA,NA,Lusaka,Functional
Kanyama West Health Centre,1604,Health Centre,MOH,-15.2535,28.1403,Lusaka,Functional
Micheal Chilufya Sata Health Post (Soweto),1593,Health Post,MOH,-15.277,28.1531,Lusaka,Functional
Chiyembekezo Clinic,1606,General clinic,Private,-15.4368124,28.2351192,Lusaka,Functional
Chiyota Rural Health Centre,1614,Health Centre,MOH,-15.24422111,28.838841,Lusaka,Functional
Mt. Eugenia Rural Hospital,1626,1st Level Hospital,ZDF,-15.212869,28.075882,Lusaka,Functional
ZNS BB Health Post,1630,Health Post,ZDF,-15.20485,28.093687,Lusaka,Functional
Mpango Rural Health Center,1631,Health Centre,MOH,-15.2047,28.7566,Lusaka,Functional
ZNS Sopelo Health Post,1643,Health Post,ZDF,-15.184615,28.04349,Lusaka,Functional
Kapoche Health Post,1624,Health Post,MOH,-15.21432,30.214537,Lusaka,Functional
Mwapula Health Post,1668,Health Post,MOH,-15.122524,28.751804,Central,Functional
Mwembeshi Prisons Health Post,1639,Health Post,MOH,-15.3327,27.94842,Lusaka,Functional
Kaongeta Health Post,1658,Health Post,MOH,-15.147482,23.626729,Western,Functional
Rutech Health Post,1651,Health Post,MOH,-15.16176639,29.13102299,Lusaka,Functional
Kazungula Health Post,1057,Health Post,MOH,-17.4755,25.1694,Southern,Functional
Malundu Health Post,1663,Health Post,MOH,-15.137809,27.987642,Central,Functional
Miulwe Health Post,1655,Health Post,MOH,-15.157392,23.438054,Western,Functional
Chambishi Mine Urban Health Centre,2447,Health Centre,Private,-12.637506,28.062651,Copperbelt,Functional
Buleya Health Post,1676,Health Post,MOH,-15.1079085,22.70345333,Western,Functional
Lungobe Rural Health Centre,1693,Health Centre,MOH,-15.01577,26.82165,Central,Functional
Lutale Rural Health Centre,1667,Health Centre,MOH,-15.12603,26.88773,Central,Functional
Chitemalesa Rural Health Post,1649,Health Post,MOH,-15.16405,28.544376,Lusaka,Functional
Nalusanga Health Post,1713,Health Post,MOH,-14.975861,26.712677,Central,Functional
Chilimba Rural Health Post,1632,Health Post,MOH,-15.20456673,29.14204749,Lusaka,Functional
Kanyongoloka Rural Health Post,1670,Health Post,MOH,-15.12163019,29.13151979,Lusaka,Functional
Kazemba Rural Health Post,1636,Health Post,MOH,-15.20238974,28.49486375,Lusaka,Functional
IOM Clinic,4264,General clinic,Private,-15.4154677,28.2773267,Lusaka,Functional
Nyangwena Rural Health Center,1646,Health Centre,MOH,-15.17175171,28.48437159,Lusaka,Functional
Chinyunyu Rural Health Center,1653,Health Centre,MOH,-15.15816,28.59885,Lusaka,Functional
Nambuluma Police Rural Health Centre,3552,Health Centre,MOH,-10.628816,32.15532,Muchinga,Functional
Maloba Health Post,1730,Health Post,MOH,-14.895658,24.970086,Western,Functional
Nang'oko Health Post,1675,Health Post,MOH,-15.11079,23.16273,Western,Functional
Nangula Rural Health Centre,1689,Health Centre,MOH,-15.034528,23.424333,Western,Functional
Lubemba Health Post,1696,Health Post,MOH,-15.00835,27.04602,Central,Functional
Lifwambula Rural Health Centre,1763,Health Centre,MOH,-14.764418,28.575786,Central,Functional
Mwewe Rural Health Centre,3491,Health Centre,MOH,-8.63946,29.97633,Northern,Functional
Nkeyema Zonal Rural Health Centre,1732,Health Centre,MOH,-14.8505,25.12602,Western,Functional
Ikwichi Rural Health Centre,1684,Health Centre,MOH,-15.079888,23.190587,Western,Functional
Namitome Rural Health Centre,1662,Health Centre,MOH,-15.139049,23.222429,Western,Functional
Malala Health Post,1680,Health Post,MOH,-15.0968785,23.669425,Western,Functional
Njonjolo Rural Health Centre,1687,Health Centre,MOH,-15.036068,25.252554,Western,Functional
Lukwipa Rural Health Center,1691,Health Centre,MOH,-15.02174,29.53893,Lusaka,Functional
Kasheke Health Post,1694,Health Post,MOH,-15.009271,23.560779,Western,Functional
Mwachisompola Rural Health Centre,1728,Health Centre,MOH,-14.9057,27.992,Central,Functional
Makeni UNHCR Health Post,1499,Health Post,MOH,-15.450826,28.244307,Lusaka,Functional
Kabwanga Rural Health Centre,1725,Health Centre,MOH,-14.91878,27.02801,Central,Functional
Chiwena Rural Health Centre,1700,Health Centre,MOH,-14.9842,27.2667,Central,Functional
Chimunsanya Rural Health Post,1685,Health Post,MOH,-15.0502,29.3426,Lusaka,Functional
Nyampande Rural Health Post,1677,Health Post,MOH,-15.103063,29.1911176,Lusaka,Functional
Garnatone Urban Health Center,2431,Health Centre,MOH,-12.736767,28.173167,Copperbelt,Functional
Chikonkomene Health Post,1775,Health Post,MOH,-14.6798,28.5504,Central,Functional
Kandende Rural Health Centre,1750,Health Centre,MOH,-14.814507,25.217194,Western,Functional
Liteta District Hospital,1756,1st Level Hospital,MOH,-14.7804,28.0628,Central,Functional
Chipembi Rural Health Centre,1723,Health Centre,MOH,-14.9327,28.6424,Central,Functional
Luoke East Health Post,1706,Health Post,MOH,-14.98483456,22.61247636,Western,Functional
Likapai Health Post,1764,Health Post,MOH,-14.751763,23.041877,Western,Functional
Ushaa Rural Health Centre,1717,Health Centre,MOH,-14.955939,23.285714,Western,Functional
Longe Health Post,1747,Health Post,MOH,-14.828603,24.885535,Western,Functional
Namweti Health Post,1708,Health Post,MOH,-14.984617,22.61312408,Western,Functional
Kakanda Health Post,1748,Health Post,MOH,-14.8269,24.96329,Western,Functional
Mushwala Health Post,1765,Health Post,MOH,-14.750991,24.223803,Western,Functional
Yuka MCH/OPD Rural Health Centre,1698,Health Centre,Faith Based,-15.00740341,22.69506036,Western,Functional
Eden Health Post,3153,Health Post,MOH,-13.336807,28.627397,Copperbelt,Functional
Liumena Rural Health Centre,1705,Health Centre,MOH,-14.988484,22.325512,Western,Functional
Ndanda Rural Health Centre,1718,Health Centre,MOH,-14.953753,23.766267,Western,Functional
Liyoyelo Rural Health Centre,1703,Health Centre,MOH,-14.99332042,22.68070838,Western,Functional
Mishulundu Health Post,1759,Health Post,MOH,-14.7767392,22.80964723,Western,Functional
Malombe Rural Health Centre,1776,Health Centre,MOH,-14.67853,28.18873,Central,Functional
Mumbwa Correctional Facility Health Post,1710,Health Post,MOH,-14.982343,27.060939,Central,Functional
Golden Tooth Dental Solutions,4265,Dental clinic,Private,-15.40699,28.307921,Lusaka,Functional
Kankonzhi Rural Health Centre,2575,Health Centre,MOH,-12.243607,25.231594,North-Western,Functional
Kalwelwe Health Centre,1771,Health Post,MOH,-14.70831257,28.3492459,Central,Functional
Lukau Health Post,1801,Health Post,MOH,-14.551116,23.333486,Western,Functional
Iloke Rural Health Centre,1773,Health Centre,MOH,-14.696026,23.632156,Western,Functional
Kawaya Health Post,1809,Health Post,MOH,-14.532076,23.228381,Western,Functional
Kacholola Rural Health Centre,1755,Health Centre,MOH,-14.7822817,30.576575,Eastern,Functional
Lyalala Health Post,1808,Health Post,MOH,-14.532287,23.589533,Western,Functional
Luangazi Health Post,1816,Health Post,MOH,-14.4974308,30.748729,Eastern,Functional
Wenela Rural Health Centre,1744,Health Centre,MOH,-14.84083575,22.8076445,Western,Functional
Sitoya Rural Health Centre,1760,Health Centre,MOH,-14.772882,23.47976,Western,Functional
Kasosolo Health Post,1818,Health Post,MOH,-14.483692,28.729684,Central,Functional
Kalima Health Post,1791,Health Post,MOH,-14.604285,28.46033,Central,Functional
Mbanga Rural Health Centre,1796,Health Centre,MOH,-14.584526,23.22725,Western,Functional
Kangomba Health Post,1811,Health Post,MOH,-14.5265,28.409300000000002,Central,Functional
Kalwalo Health Post,1766,Health Post,MOH,-14.746624,23.902136,Western,Functional
Muswishi Rural Health Centre,1799,Health Centre,MOH,-14.5564,28.6626,Central,Functional
Kapompwa Health Post,2764,Health Post,MOH,-11.16,28.5245,Luapula,Functional
Luola Health Post,1757,Health Post,MOH,-19.77890782,22.5114012,Western,Functional
Kamakuti Health Post,1813,Health Post,MOH,-14.512387,28.482606,Central,Functional
Situlu 1 Health Post,1740,Health Post,MOH,-14.856636,22.019137,Western,Functional
Chansa Health Post,2731,Health Post,MOH,-11.22514,28.5141,Luapula,Functional
Kaindu Rural Health Centre,1807,Health Centre,MOH,-14.53315,26.91966,Central,Functional
Ministry Of Health HQ Clinic,4207,General clinic,MOH,-15.415126,28.318584,Lusaka,Functional
Kawama Kitwe Urban Health Center,2427,Health Centre,MOH,-12.7433,28.202833,Copperbelt,Functional
Mbande Health Post,1999,Health Post,MOH,-13.954869,32.872885,Eastern,Functional
Makupu B Health Post,1863,Health Post,MOH,-14.387716,28.321953,Central,Functional
Mahatma Ghandhi Memorial Urban Health Centre,1842,Health Centre,MOH,-14.435732,28.461578,Central,Functional
Chaka Health Post,1789,Health Post,MOH,-14.61174,31.258431,Eastern,Functional
Kaselo Health Post,1812,Health Post,MOH,-14.516833,31.169791,Eastern,Functional
Lukoko Health Post,1780,Health Post,MOH,-14.65510295,22.39177726,Western,Functional
Maela Health Post,1848,Health Post,MOH,-14.425571,31.896467,Eastern,Functional
Mtilizi Health Post,1822,Health Post,MOH,-14.4732411,31.0469376,Eastern,Functional
Bwacha Urban Health Centre,1853,Health Centre,MOH,-14.408,28.4405,Central,Functional
Lubosi Health Post,1862,Health Post,MOH,-14.387728,23.251033,Western,Functional
Kambombo Rural Health Centre,2730,Health Centre,MOH,-11.23350104,33.06688153,Eastern,Functional
Ongolwe Health Post,1843,Health Post,MOH,-14.435577,31.269822,Eastern,Functional
Kashamba Health Post,1847,Health Post,MOH,-14.425991,24.109404,Western,Functional
Chreso Ministries Health Post,1832,Health Post,Private,-14.45278192,28.44617478,Central,Functional
Makululu Urban Health Centre,1837,Health Centre,MOH,-14.445601,28.413659,Central,Functional
Luvuzi Rural Health Centre,1860,Health Centre,MOH,-14.39151,23.816158,Western,Functional
Chowa Urban Health Centre,1826,Health Centre,MOH,-14.4595,28.4434,Central,Functional
Mtukuzi Rural Health Centre,1804,Health Centre,MOH,-14.547922,31.522576,Eastern,Functional
Manyane Rural Health Centre,1788,Health Centre,MOH,-14.616913,31.195934,Eastern,Functional
Chimphanje Rural Health Centre,1859,Health Centre,MOH,-14.3924811,31.0458423,Eastern,Functional
Chowa Forest Health Post,1827,Health Post,MOH,-14.459492,28.443322,Central,Functional
KG Dental Surgery,4266,Dental clinic,Private,-15.3869998,28.3181526,Lusaka,Functional
Mngona Health Post,1877,Health Post,MOH,-14.352405,31.855194,Eastern,Functional
Lubosi Urban Health Centre,1869,Health Centre,MOH,-14.378682,23.239265,Western,Functional
Vizimumba Health Post,1821,Health Post,MOH,-14.4750436,30.9981375,Eastern,Functional
Mtilizi Rural Health Centre,1845,Health Centre,MOH,-14.4330862,30.8991348,Eastern,Functional
Munga Health Post,1824,Health Post,MOH,-14.467673,28.234815,Central,Functional
Luanchuma Health Post,1881,Health Post,MOH,-14.349744,23.298084,Western,Functional
Mtandaza Rural Health Centre,1883,Health Centre,MOH,-14.343436,31.970779,Eastern,Functional
Chalubilo Rural Health Centre,1875,Health Centre,MOH,-14.3710044,30.5953486,Eastern,Functional
Mazabuka General Hospital,1359,2nd Level Hospital,MOH,-16.02571936,27.54794398,Southern,Functional
Namayula Health Post,1885,Health Post,MOH,-14.340953,23.233833,Western,Functional
Kondwelani Rural Health Centre,1865,Health Centre,MOH,-14.385999,31.925823,Eastern,Functional
Mkopeka Rural Health Centre,1839,Health Centre,MOH,-14.4412197,31.0219645,Eastern,Functional
Kanjiwa Rural Health Centre,1886,Health Centre,MOH,-14.33936,31.608529,Eastern,Functional
Mulongo Health Post,1855,Health Post,MOH,-14.407531,23.229295,Western,Functional
Makupu A Health Post,1852,Health Post,MOH,-14.4161,28.310374,Central,Functional
Katema Health Post,1895,Health Post,MOH,-14.270779,31.866881,Eastern,Functional
Kakula Health Post,1880,Health Post,MOH,-14.3502,32.07375,Eastern,Functional
Petauke Urban Health centre,1899,Health Centre,MOH,-14.258856,31.327676,Eastern,Functional
Kalindawalo Rural Health Centre,1884,Health Centre,MOH,-14.34098,31.380395,Eastern,Functional
Chilasa Rural Health Centre,1897,Health Centre,MOH,-14.266596,31.949523,Eastern,Functional
Miinga Mission Hospital,1879,1st Level Hospital,Faith Based,-14.352189,31.152179,Eastern,Functional
Kalindawalo General Hospital,1887,2nd Level Hospital,MOH,-14.299783,31.399383,Eastern,Functional
Guardian Medical Centre,4267,General clinic,Private,-15.354693,28.281764,Lusaka,Permanent closure
Supreme Clinic,4311,General clinic,Private,NA,NA,Lusaka,Functional
Nakoli Urban Health Centre,1854,Health Centre,MOH,-14.4077,28.4495,Central,Functional
Merwe Rural Health Centre,1889,Health Centre,MOH,-14.297854,31.187372,Eastern,Functional
Kabvumo Health Post,1930,Health Post,MOH,-14.173731,32.471508,Eastern,Functional
Luamphaande Rural Health Centre,1919,Health Centre,MOH,-14.209568,31.471345,Eastern,Functional
Prisons Health Post,1898,Health Post,MOH,-14.259786,31.339544,Eastern,Functional
Mkumbuzi Rural Health Centre,1912,Health Centre,MOH,-14.221113,32.506997,Eastern,Functional
Sinde Health Post,1039,Health Post,MOH,-17.6088,25.8435,Southern,Functional
Chanida Border Health post,1888,Health Post,MOH,-14.299108,32.350378,Eastern,Functional
Tafelansoni Rural Health Centre,1914,Health Centre,MOH,-14.216442,32.431752,Eastern,Functional
Simakumba Rural Health Centre,1915,Health Centre,MOH,-14.21592,23.32391,Western,Functional
Chimunsi Rural Health Centre,1909,Health Centre,MOH,-14.236329,31.564534,Eastern,Functional
Chipanje Health Post,1916,Health Post,MOH,-14.213,32.5159,Eastern,Functional
Chimtengo Health Post,1904,Health Post,MOH,-14.244401,31.629036,Eastern,Functional
Seya Health Post,1939,Health Post,MOH,-14.128552000000001,31.705766,Eastern,Functional
Matemba Health Post,2026,Health Post,MOH,-13.815393,32.879711,Eastern,Functional
Zuze Health Post,1920,Health Post,MOH,-14.206857,31.325242,Eastern,Functional
Moomba Rural Health Centre,1257,Health Centre,MOH,-16.37749448,27.47496279,Southern,Functional
Kabvumbe Health Post,1890,Health Post,MOH,-14.297759,31.47243,Eastern,Functional
Mzime Rural Health Centre,1923,Health Centre,MOH,-14.184576,32.007571,Eastern,Functional
Nsumbu Rural Health Centre,3489,Health Centre,MOH,-8.5139515478344,30.467703994409,Northern,Functional
Moveland Health Post,4175,Health Post,MOH,-13.12128,28.310029,Copperbelt,Functional
Mng'omba Rural Health Centre,1944,Health Centre,MOH,-14.114725,31.573059,Eastern,Functional
Songeya Health post,1977,Health Post,MOH,-14.03035,32.47394,Eastern,Functional
Saka Surgery,4312,General clinic,Private,-15.399211200615,28.280514375,Lusaka,Functional
Katete Boma Health Centre,1948,Health Centre,MOH,-14.091233,32.06461,Eastern,Functional
Kalimeta Health Post,1953,Health Post,MOH,-14.0829,32.15919,Eastern,Functional
Chanjobvu Rural Health Centre,1942,Health Centre,MOH,-14.11634,31.645503,Eastern,Functional
Vubwi District Hospital,1974,1st Level Hospital,MOH,-14.031611,32.850641,Eastern,Functional
Miti Rural Health Centre,1949,Health Centre,MOH,-14.087435,32.626096,Eastern,Functional
Mwandafisi Health Post,1963,Health Post,MOH,-14.05323333,32.22787778,Eastern,Functional
Kasamba Rural Health Centre,1962,Health Centre,MOH,-14.059376,31.704003,Eastern,Functional
Naviruli Health post,1945,Health Post,MOH,-14.113915,32.320341,Eastern,Functional
Nsadzu Rural Health Centre,1956,Health Centre,MOH,-14.070344,32.339169,Eastern,Functional
Chikoma Rural Health Centre,1971,Health Centre,MOH,-14.037233,32.85456,Eastern,Functional
Mphangwe Health Post,1969,Health Post,MOH,-14.041242,32.06431,Eastern,Functional
Nsadzu Mental Rehabilitation Centre,1955,Rehabilitation centre,MOH,-14.0729,32.3393,Eastern,Functional
Chitawe Rural Health Centre,1975,Health Centre,MOH,-14.031496,31.66024,Eastern,Functional
Chadiza Rural Health Centre,1958,Health Centre,MOH,-14.065167,32.439442,Eastern,Functional
Mwaziputa Health Post,1964,Health Post,MOH,-14.052,32.4549,Eastern,Functional
Mthunya Rural Health Centre,1931,Health Centre,MOH,-14.165779,31.647597,Eastern,Functional
Mukolwe Health Post,3820,Health Post,MOH,-13.183981,28.597958,Copperbelt,Functional
ZCCF Health Center,4178,Health Centre,ZDF,-13.1320671,28.4150385,Copperbelt,Functional
Dongwe Rural Health Centre,1985,Health Centre,MOH,-14.002803,23.922658,Western,Functional
Katiula Health Post,1946,Health Post,MOH,-14.10683056,32.25763,Eastern,Functional
Kamakechi Rural Health Centre,1998,Health Centre,MOH,-13.95677,26.192061,North-Western,Functional
Nyamphande Rural Health Centre,1918,Health Centre,MOH,-14.211104,31.214005,Eastern,Functional
Imalyo Health Post,4536,Health Post,MOH,NA,NA,Western,Functional
Mukunashi Rural Health Centre,2010,Health Centre,MOH,-13.875934,25.878402,North-Western,Functional
Mzunza Health Post,2009,Health Post,MOH,-13.876779,31.981685,Eastern,Functional
Mlawe Health Post,1966,Health Post,MOH,-14.04341,32.96604,Eastern,Functional
Mtaya Health Post,1981,Health Post,MOH,-14.015549,32.65541,Eastern,Functional
Maumba Health Post,1967,Health Post,MOH,-14.042128,32.842375,Eastern,Functional
Mzigawa Health Post,1990,Health Post,MOH,-13.9843863,32.8615056,Eastern,Functional
Kayola Health Post,2000,Health Post,MOH,-13.94805227,29.81949862,Southern,Functional
Katambo Health Post,2008,Health Post,MOH,-13.8795,32.7976,Eastern,Functional
Chinsimbwe Rural Health Centre,3442,Health Centre,MOH,-14.0503,30.9755,Eastern,Functional
Ngoma Health Post,1992,Health Post,MOH,-13.971049,26.210411,North-Western,Functional
Mlanga Health Post,1994,Health Post,MOH,-13.9645,32.71,Eastern,Functional
Chigwe Health Post,1986,Health Post,MOH,-14.002031,32.992019,Eastern,Functional
Chanjowe Health Post,1980,Health Post,MOH,-14.017067,32.429504,Eastern,Functional
Lukweta Health Post,2016,Health Post,MOH,-13.846412,31.932082,Eastern,Functional
Sailunga Rural Health Centre,2597,Health Centre,MOH,-12.17994,24.906777,North-Western,Functional
Matunga Health Post,2017,Health Post,MOH,-13.84223611,32.15532,Eastern,Functional
Chankhonzi Rural Health Post,2003,Health Post,MOH,-13.9427,32.4429,Eastern,Functional
Zemba Rural Health Centre,1989,Health Centre,MOH,-13.994487,32.296273,Eastern,Functional
ZNS Chiwoko Rural Health Centre,2001,Health Centre,ZDF,-13.947,32.178,Eastern,Functional
Katandala Rural Health Centre,2053,Health Centre,MOH,-13.7099,32.7669,Eastern,Functional
Mchenjeza Rural Health Centre,2002,Health Centre,MOH,-13.943001,32.846748,Eastern,Functional
Msokosela Health Post,1972,Health Post,MOH,-14.037037,32.559443,Eastern,Functional
Makwe Health Post,2029,Health Post,MOH,-13.8056,32.6523,Eastern,Functional
Jerusalem Rural Health Centre,2015,Health Centre,MOH,-13.85,32.6074,Eastern,Functional
Athaliah Health Care,4589,Health Centre,Private,NA,NA,Central,Functional
Kamulaza Rural Health Centre,2020,Health Centre,MOH,-13.83758354,32.3758581,Eastern,Functional
Kaumba Health Post,2038,Health Post,MOH,-13.77545286,29.89549264,Southern,Functional
Kadama Health Post,2050,Health Post,MOH,-13.71613468,32.19143699,Eastern,Functional
Kayeka Health Post,2044,Health Post,MOH,-13.7501,32.6729,Eastern,Functional
Chikungu Health Post,2039,Health Post,MOH,-13.76499941,32.25694397,Eastern,Functional
Mwami Mission Hospital,2027,1st Level Hospital,Faith Based,-13.8079,32.7649,Eastern,Functional
Chinyaku Health Post,2048,Health Post,MOH,-13.72178707,32.56393395,Eastern,Functional
Magobo Health Post,2037,Health Post,MOH,-13.7826,32.1643,Eastern,Functional
Kamuwawa Health Post,2045,Health Post,MOH,-13.747547,31.842909,Eastern,Functional
Kasenengwa Rural Health Centre,2049,Health Centre,MOH,-13.71766831,32.32256178,Eastern,Functional
Mpima Dairy Rural Health Centre,1873,Health Centre,MOH,-14.363107,28.577807,Central,Functional
Mwasauka Health Post,2019,Health Post,MOH,-13.8386,32.5468,Eastern,Functional
Makungwa Health Post,2032,Health Post,MOH,-13.7978,32.4161,Eastern,Functional
Pondo Rural Health Centre,2679,Health Centre,MOH,-11.4838,32.639,Eastern,Functional
Samuel Rural Health Centre,2043,Health Centre,MOH,-13.75578347,32.12895988,Eastern,Functional
Mwalule Health Post,3477,Health Post,MOH,-10.15561,32.209449,Muchinga,Functional
St Benedict Rural Health Centre,2041,Health Centre,Private,-13.7588,32.6044,Eastern,Functional
Sinalo Health Post,1925,Health Post,MOH,-14.181455,32.304884,Eastern,Functional
Madzimoyo Rural Health Centre,2057,Health Centre,MOH,-13.6931,32.5014,Eastern,Functional
Chipata District Hospital,2066,1st Level Hospital,MOH,-13.64999633,32.58392338,Eastern,Functional
Ejis Professional Medical Centre,2077,Health Centre,Private,-13.6346,32.64,Eastern,Functional
Feni Health Post,2036,Health Post,MOH,-13.7849,32.7429,Eastern,Functional
Sunbird Optician Levy,4369,Eye clinic,Private,-15.4287,28.2898,Lusaka,Functional
Motala clinic and diagnostic Health centre,2078,Diagnostic centre,Private,-13.634,32.6414,Eastern,Functional
Katondo Health Post,2075,Health Post,MOH,-13.63752217,32.37604957,Eastern,Functional
Chizenje Rural Health Centre,2079,Health Centre,MOH,-13.62882797,32.30755325,Eastern,Functional
Walela Health Post,2084,Health Post,MOH,-13.6173,32.6247,Eastern,Functional
Chinjala Health Post,2076,Health Post,MOH,-13.63555726,32.48404553,Eastern,Functional
Mchini Health Post,2062,Health Post,MOH,-13.66132,32.6556,Eastern,Functional
Mikata Rural Health Centre,2095,Health Centre,MOH,-13.559053,28.346343,Copperbelt,Functional
Msoro Rural Health Centre,2088,Health Centre,MOH,-13.593145,31.88576,Eastern,Functional
Madzaela Health Post,1997,Health Post,MOH,-13.957069,32.365213,Eastern,Functional
Altaf Memorial Hosptal,2069,Health Centre,Private,-13.6418,32.6466,Eastern,Functional
Chipata Health Centre,2071,Health Centre,MOH,-13.64076,32.64058,Eastern,Functional
Lunkhwakwa Urban Health Centre,2089,Health Centre,MOH,-13.592,32.6172,Eastern,Functional
Kambilombilo Health Post,4187,Health Post,MOH,-12.931185,27.046846,Copperbelt,Functional
Mshawa Rural Health Centre,2118,Health Centre,MOH,-13.48857001,32.71586384,Eastern,Functional
Kachikenge Health Post,2158,Health Post,MOH,-13.31455,24.28575,North-Western,Functional
Kalombe Rural Health Centre,2122,Health Centre,MOH,-13.4573,25.8675,North-Western,Functional
Tembwe Rural Health Centre,2703,Health Centre,MOH,-11.3506,32.887,Eastern,Functional
Kaseba Health Post,2108,Health Post,MOH,-13.5152,30.3588,Central,Functional
Dambe Health Post,2056,Health Post,MOH,-13.6938,32.8014,Eastern,Functional
Eastern Comand military clinic,2068,Health Centre,ZDF,-13.6449,32.6061,Eastern,Functional
Gondar Urban Health Centre,2096,Health Centre,ZDF,-13.557,32.59304,Eastern,Functional
ZNS Chamba Valley Health Centre,4208,Health Centre,ZNS,-15.3601654,28.3460945,Lusaka,Functional
Maako Health Post,2117,Health Post,MOH,-13.48951,26.464194,North-Western,Functional
Loloma Mission Hospital,2139,1st Level Hospital,Faith Based,-13.3953,24.31496,North-Western,Functional
Chipesa Health Post,2105,Health Post,MOH,-13.51964,28.11742,Copperbelt,Functional
Kaleya Sugar PLC Clinic,1422,Health Post,Private,-15.831856,27.733445,Southern,Functional
Simwatachela Rural Health Centre,1046,Health Centre,MOH,-17.53003684,26.76019735,Southern,Functional
Chiparamba Rural Health Centre,2094,Health Centre,MOH,-13.56980947,32.48110794,Eastern,Functional
Kabutwitwi Health Post,2110,Health Post,MOH,-13.510851,25.8388,North-Western,Functional
Chifuwe North Health Post,2115,Health Post,MOH,-13.498284,24.466081,North-Western,Functional
Silangwa Health Post,2119,Health Post,MOH,-13.483355,28.799663,Copperbelt,Functional
Kantenda Health Post,2107,Health Post,MOH,-13.516753,25.940825,North-Western,Functional
Mpongwe Mission Hospital,2111,1st Level Hospital,Faith Based,-13.510842,28.156239,Copperbelt,Functional
Tamanda Rural Health Centre,2126,Health Centre,MOH,-13.44047096,32.88239029,Eastern,Functional
